epoch,train_loss,train_time,val_loss,avg_precision,avg_recall,avg_f1,background_precision,background_recall,background_f1,viviendas precarias_precision,viviendas precarias_recall,viviendas precarias_f1,valid_time
0,0.5589180588722229,4:31:24.412408,0.5980904698371887,0.8288777470588684,0.9028568863868713,0.8642871975898743,0.9028652310371399,0.9999895691871643,0.9489487409591675,0.14116951823234558,1.594904279045295e-05,3.189448398188688e-05,0:17:48.019940
1,0.47987100481987,4:42:24.570101,0.5473499298095703,0.888113260269165,0.6483163833618164,0.7495017647743225,0.9636298418045044,0.6344253420829773,0.7651190161705017,0.18619272112846375,0.7774325609207153,0.3004327118396759,0:19:43.078259
