epoch,train_loss,train_time,val_loss,avg_precision,avg_recall,avg_f1,background_precision,background_recall,background_f1,viviendas precarias_precision,viviendas precarias_recall,viviendas precarias_f1,valid_time
15,0.47486093640327454,0:00:15.079542,1.4831604957580566,0.8236457705497742,0.90753173828125,0.8635563254356384,0.9075484871864319,0.9999796748161316,0.9515246748924255,0.0,0.0,0.0,0:00:01.321961
16,0.47823452949523926,0:00:15.391023,0.8472514152526855,0.849189043045044,0.8503441214561462,0.849766194820404,0.9168244004249573,0.918419361114502,0.9176211953163147,0.18523471057415009,0.1820712834596634,0.18363937735557556,0:00:01.623329
17,0.46208444237709045,0:00:17.010035,0.578270673751831,0.8991366028785706,0.8882930278778076,0.8936819434165955,0.9484940767288208,0.9272668957710266,0.9377603530883789,0.41461047530174255,0.5056988596916199,0.45564690232276917,0:00:01.261380
18,0.511578381061554,0:00:42.013606,0.6064679622650146,0.8870888352394104,0.885494589805603,0.886290967464447,0.9383049607276917,0.9353296160697937,0.9368149042129517,0.3843171000480652,0.3962804675102234,0.39020711183547974,0:00:06.336545
19,0.45163536071777344,0:00:23.126216,1.010371446609497,0.8327639698982239,0.8956327438354492,0.8630549907684326,0.9076309204101562,0.985271692276001,0.944858968257904,0.0978197529911995,0.015676578506827354,0.027022531256079674,0:00:01.613201
20,0.4642752707004547,0:00:19.134941,0.586705207824707,0.9017813801765442,0.5952752828598022,0.7171514630317688,0.976389467716217,0.5677767395973206,0.7180201411247253,0.1693781167268753,0.8652200698852539,0.2832971215248108,0:00:01.836128
21,0.4275406301021576,0:00:20.858296,0.9565434455871582,0.9163723587989807,0.28146305680274963,0.4306517541408539,0.9981425404548645,0.20865580439567566,0.34515830874443054,0.11366097629070282,0.9961882829666138,0.20404164493083954,0:00:01.866227
22,0.46472954750061035,0:00:21.474387,0.764377236366272,0.9145892858505249,0.3808012008666992,0.5377169251441956,0.9946874380111694,0.3194310665130615,0.4835698902606964,0.12829193472862244,0.9832521677017212,0.22696952521800995,0:00:01.837400
23,0.5264735817909241,0:00:21.208448,1.794215202331543,0.8236472606658936,0.9075501561164856,0.8635655641555786,0.9075501561164856,1.0,0.9515348076820374,0.0,0.0,0.0,0:00:01.789302
24,0.5099747776985168,0:00:20.170272,0.8215495347976685,0.9135010242462158,0.3625545799732208,0.5190902352333069,0.9938309788703918,0.29947859048843384,0.4602627456188202,0.12492787837982178,0.9817511439323425,0.22165070474147797,0:00:01.845733
25,0.4809530973434448,0:00:19.336002,0.952487587928772,0.9138368964195251,0.34009307622909546,0.49570488929748535,0.9945495128631592,0.2743736803531647,0.4300941228866577,0.12150726467370987,0.9852389693260193,0.2163345068693161,0:00:01.586129
26,0.48433494567871094,0:00:19.643550,1.2497199773788452,0.8344686031341553,0.9069271087646484,0.8691903948783875,0.9075700044631958,0.9992088079452515,0.9511873722076416,0.11685552448034286,0.0010276660323143005,0.002037414349615574,0:00:01.635365
27,0.447736918926239,0:00:19.677934,0.5723351240158081,0.8955633640289307,0.6004437804222107,0.7188942432403564,0.9699022769927979,0.5776679515838623,0.724078893661499,0.16580258309841156,0.8240262269973755,0.27605921030044556,0:00:01.597397
28,0.476278692483902,0:00:19.277659,0.724357008934021,0.8623084425926208,0.5450358390808105,0.6679090261459351,0.9374663233757019,0.5343324542045593,0.6806890964508057,0.12450795620679855,0.650107741355896,0.20899030566215515,0:00:01.570475
29,0.4978894591331482,0:00:18.694438,1.6496429443359375,0.8236472606658936,0.9075501561164856,0.8635655641555786,0.9075501561164856,1.0,0.9515348076820374,0.0,0.0,0.0,0:00:01.581206
30,0.49686959385871887,0:00:19.462690,0.5634969472885132,0.9037640690803528,0.5654037594795227,0.6956204175949097,0.979293167591095,0.532389760017395,0.6897817254066467,0.1623198390007019,0.8894916772842407,0.274539977312088,0:00:01.599110
31,0.4548547565937042,0:00:19.582471,1.549816608428955,0.8236472606658936,0.9075501561164856,0.8635655641555786,0.9075501561164856,1.0,0.9515348076820374,0.0,0.0,0.0,0:00:01.717194
32,0.46730056405067444,0:00:19.816410,0.5917543172836304,0.8835921883583069,0.6801481246948242,0.7686360478401184,0.9553272724151611,0.6793323755264282,0.7940304279327393,0.17939205467700958,0.6881563067436218,0.2845945656299591,0:00:01.659690
33,0.4520929455757141,0:00:19.413375,1.4276715517044067,0.825661301612854,0.9074494242668152,0.8646255731582642,0.9075427055358887,0.9998864531517029,0.9514792561531067,0.02185792289674282,2.491311533958651e-05,4.976950731361285e-05,0:00:01.618625
34,0.42704665660858154,0:00:19.366106,1.7874571084976196,0.8301989436149597,0.8965396285057068,0.8620949387550354,0.9073001146316528,0.9868254661560059,0.9453933835029602,0.07332202792167664,0.010233062319457531,0.01795962080359459,0:00:01.659662
35,0.47316455841064453,0:00:19.515114,0.6429836750030518,0.9153322577476501,0.39017587900161743,0.5471288561820984,0.995315670967102,0.3296058773994446,0.49521708488464355,0.13016071915626526,0.9847718477249146,0.22993069887161255,0:00:01.621336
36,0.45532721281051636,0:00:19.468998,1.0201151371002197,0.8904247283935547,0.9104763865470886,0.900338888168335,0.9124842286109924,0.9969761967658997,0.9528608918190002,0.6738743782043457,0.06133608892560005,0.11243805289268494,0:00:01.715699
37,0.4388929605484009,0:00:18.485921,0.5706016421318054,0.9176214933395386,0.48554331064224243,0.6350572109222412,0.995776355266571,0.43498191237449646,0.6054757237434387,0.1504005491733551,0.9818881750106812,0.2608460783958435,0:00:01.477738
38,0.4134100377559662,0:00:18.494382,1.5484057664871216,0.831052839756012,0.9057939648628235,0.8668152689933777,0.907524824142456,0.9978796243667603,0.9505599141120911,0.08035223186016083,0.001818657387048006,0.003556811483576894,0:00:01.638595
39,0.4081156551837921,0:00:20.397773,1.0024365186691284,0.9158689975738525,0.2684280276298523,0.4151743948459625,0.997775137424469,0.19433796405792236,0.32531407475471497,0.11182291060686111,0.9957460761070251,0.20106597244739532,0:00:01.615733
40,0.45940932631492615,0:00:21.823954,0.7950750589370728,0.8483769297599792,0.723853349685669,0.7811838388442993,0.9212160706520081,0.760786771774292,0.8333505988121033,0.1333385407924652,0.36129000782966614,0.1947881132364273,0:00:01.819885
41,0.46084851026535034,0:00:21.617797,1.9843294620513916,0.9079415202140808,0.9076509475708008,0.9077962040901184,0.9076505303382874,0.9999879598617554,0.9515844583511353,0.9107981324195862,0.0012082861503586173,0.0024133706465363503,0:00:01.551222
42,0.4580591320991516,0:00:18.438123,1.3449015617370605,0.8719629645347595,0.9076054096221924,0.8894271850585938,0.9083344340324402,0.9990096092224121,0.9515166282653809,0.5149161219596863,0.01032025832682848,0.020234955474734306,0:00:01.296377
43,0.4757331311702728,0:00:18.438439,0.619468629360199,0.89536052942276,0.5699934959411621,0.6965548396110535,0.970540463924408,0.5426616668701172,0.6961067318916321,0.15734346210956573,0.838301420211792,0.26495641469955444,0:00:01.617708
44,0.4259800910949707,0:00:22.128812,0.9177469611167908,0.9031879901885986,0.34074026346206665,0.49480754137039185,0.983113706111908,0.2783644497394562,0.4338781535625458,0.11858263611793518,0.9530636668205261,0.21092182397842407,0:00:01.766553
45,0.46898525953292847,0:00:21.758269,0.6060045957565308,0.9121564626693726,0.48539072275161743,0.6336132884025574,0.9900344610214233,0.43737128376960754,0.6067127585411072,0.1476532220840454,0.9567819833755493,0.25582659244537354,0:00:02.034076
46,0.4420112669467926,0:00:22.152743,0.6266894936561584,0.9157264828681946,0.39534252882003784,0.5522602200508118,0.995643138885498,0.3352144956588745,0.5015622973442078,0.13121069967746735,0.9856002330780029,0.23159030079841614,0:00:01.821557
47,0.40769103169441223,0:00:19.704594,1.9610739946365356,0.8236451745033264,0.907524824142456,0.8635529279708862,0.9075478315353394,0.9999721050262451,0.9515208601951599,0.0,0.0,0.0,0:00:01.882061
48,0.4172156751155853,0:00:20.323022,0.8103442192077637,0.9165957570075989,0.34771785140037537,0.5041735172271729,0.9973903298377991,0.28200939297676086,0.43969595432281494,0.12346123903989792,0.9927564859390259,0.21961118280887604,0:00:01.670782
49,0.4438591003417969,0:00:20.709385,0.9428711533546448,0.911577582359314,0.35186707973480225,0.5077454447746277,0.9919416904449463,0.28818458318710327,0.4466157555580139,0.1226687952876091,0.9770176410675049,0.21797046065330505,0:00:01.809202
50,0.3998817801475525,0:00:21.185316,0.9072937369346619,0.9099295735359192,0.3641357719898224,0.52012699842453,0.989983081817627,0.3024218678474426,0.46331071853637695,0.12406988441944122,0.9699609875679016,0.21999917924404144,0:00:01.560212
51,0.39979788661003113,0:00:21.191812,0.8050987720489502,0.9017657041549683,0.916042685508728,0.9088481664657593,0.9343686699867249,0.9760491847991943,0.9547542929649353,0.5817128419876099,0.3269784152507782,0.4186406135559082,0:00:01.467209
52,0.3989986479282379,0:00:19.629467,0.7681528329849243,0.8702305555343628,0.566796600818634,0.6864778995513916,0.9450981020927429,0.5549022555351257,0.699249267578125,0.1352796107530594,0.6835598349571228,0.22586043179035187,0:00:01.523262
53,0.3989528715610504,0:00:20.598538,0.8781508803367615,0.904610276222229,0.9190731644630432,0.9117843508720398,0.9257717132568359,0.9902255535125732,0.9569145441055298,0.6968755125999451,0.2205931842327118,0.3351089656352997,0:00:01.898334
54,0.4001111090183258,0:00:22.819446,0.8400221467018127,0.9170350432395935,0.2683560252189636,0.4152078926563263,0.9990394711494446,0.194011852145195,0.3249239921569824,0.1120242327451706,0.9981688857078552,0.20144081115722656,0:00:03.016439
55,0.40406158566474915,0:00:21.404577,0.8497951030731201,0.9163432717323303,0.3856915235519409,0.5428822636604309,0.9964748620986938,0.32426056265830994,0.48929935693740845,0.12971742451190948,0.9887392520904541,0.22934585809707642,0:00:01.779119
56,0.423721045255661,0:00:20.877315,1.6026207208633423,0.8327673077583313,0.9066075682640076,0.8681200742721558,0.9075573682785034,0.9988338351249695,0.951010525226593,0.09857773780822754,0.0012518840376287699,0.002472370397299528,0:00:01.811905
57,0.4317895770072937,0:00:19.427347,0.6559700965881348,0.8889169692993164,0.5528432130813599,0.6817107796669006,0.964361846446991,0.5267589688301086,0.6813482046127319,0.1482986956834793,0.8089039325714111,0.25064578652381897,0:00:01.497618
58,0.42328813672065735,0:00:20.589616,0.6608587503433228,0.8755318522453308,0.616370439529419,0.7234413623809814,0.9493499398231506,0.6098267436027527,0.7426213622093201,0.15088360011577606,0.6806076169013977,0.2470080852508545,0:00:01.812279
59,0.41512563824653625,0:00:20.170587,1.5710539817810059,0.8522232174873352,0.905670166015625,0.8781341910362244,0.9085256457328796,0.9963810443878174,0.9504273533821106,0.2995210587978363,0.015190771780908108,0.028915060684084892,0:00:01.620976
60,0.39065054059028625,0:00:19.412489,0.5622456073760986,0.9132749438285828,0.5728915333747864,0.7041034698486328,0.9888861775398254,0.5354002714157104,0.6946855783462524,0.17102375626564026,0.9409310221672058,0.28943902254104614,0:00:01.693278
61,0.37658798694610596,0:00:20.105472,0.6449854969978333,0.8978886008262634,0.895054042339325,0.8964691162109375,0.9449136257171631,0.939111590385437,0.9420036673545837,0.43625906109809875,0.46255558729171753,0.44902265071868896,0:00:01.688482
62,0.410465806722641,0:00:22.075917,0.5987539887428284,0.8978136777877808,0.5640045404434204,0.6927960515022278,0.973211944103241,0.5342975854873657,0.6898593902587891,0.1576533168554306,0.855628490447998,0.26624906063079834,0:00:01.620698
63,0.41022056341171265,0:00:19.333848,0.5097922682762146,0.9051809906959534,0.6566225290298462,0.7611229419708252,0.9776697754859924,0.6361739039421082,0.7707908749580383,0.19358204305171967,0.8573599457740784,0.3158490061759949,0:00:01.517573
64,0.3899933993816376,0:00:21.161446,0.5596591234207153,0.8976662158966064,0.6392667293548584,0.7467445135116577,0.9707700610160828,0.6212248206138611,0.7576236128807068,0.18002942204475403,0.8163778781890869,0.2950039207935333,0:00:01.600579
65,0.39572805166244507,0:00:19.180590,1.126097559928894,0.8390721678733826,0.8842042088508606,0.8610471487045288,0.9094595313072205,0.9688626527786255,0.9382217526435852,0.14810186624526978,0.05313967540860176,0.07821531593799591,0:00:01.517434
66,0.4071953594684601,0:00:19.545882,1.8174209594726562,0.8241379857063293,0.9060789346694946,0.8631681203842163,0.9074219465255737,0.9983681440353394,0.9507250189781189,0.006566241849213839,0.00010588073928374797,0.0002084010193357244,0:00:02.046398
67,0.38490861654281616,0:00:20.421484,0.5873808860778809,0.8944534063339233,0.8722246289253235,0.883199155330658,0.9484196305274963,0.9086245894432068,0.9280956983566284,0.36468425393104553,0.5148980617523193,0.42696452140808105,0:00:01.448583
68,0.36883506178855896,0:00:20.340256,0.5230691432952881,0.9111248254776001,0.6351934671401978,0.7485399842262268,0.9845373034477234,0.6075738072395325,0.7514288425445557,0.19045886397361755,0.9063267111778259,0.3147706687450409,0:00:01.804575
69,0.3841860294342041,0:00:21.330837,0.8541339039802551,0.9171079993247986,0.35419797897338867,0.5110300779342651,0.997833788394928,0.2890392243862152,0.44823864102363586,0.12464896589517593,0.993840217590332,0.22151516377925873,0:00:01.492236
70,0.38425305485725403,0:00:20.763684,0.7486838102340698,0.9145567417144775,0.4577285349369049,0.610104501247406,0.993172824382782,0.4052746295928955,0.5756494402885437,0.14280854165554047,0.9726516008377075,0.24905051290988922,0:00:02.216194
71,0.3826512396335602,0:00:19.267085,1.5717501640319824,0.8414344787597656,0.9052239060401917,0.8721644282341003,0.9079118371009827,0.9966589212417603,0.9502176642417908,0.18884781002998352,0.007635870017111301,0.01467824075371027,0:00:01.713298
72,0.3872828781604767,0:00:20.877502,0.6996301412582397,0.9154983162879944,0.4478011131286621,0.6014249920845032,0.9943780303001404,0.3937763273715973,0.5641483664512634,0.14116179943084717,0.9781449437141418,0.24671824276447296,0:00:01.984055
73,0.41646382212638855,0:00:22.042168,1.0929527282714844,0.8239553570747375,0.800723671913147,0.8121733665466309,0.9023571014404297,0.8751194477081299,0.8885295391082764,0.05431116372346878,0.07040446251630783,0.06131947413086891,0:00:02.112332
74,0.3880925476551056,0:00:19.965143,0.7088348865509033,0.9152442216873169,0.4578402638435364,0.6103566288948059,0.993896484375,0.4050995409488678,0.5755942463874817,0.14314068853855133,0.9755789041519165,0.24965155124664307,0:00:01.670012
75,0.38085055351257324,0:00:22.058118,1.4617295265197754,0.8369485139846802,0.8977557420730591,0.8662863373756409,0.9081713557243347,0.9871553778648376,0.9460176229476929,0.13777683675289154,0.02014848217368126,0.035155780613422394,0:00:02.077785
76,0.37473398447036743,0:00:19.580991,1.6616251468658447,0.8316848278045654,0.90728759765625,0.8678427934646606,0.9075484275817871,0.99968022108078,0.9513890147209167,0.08695652335882187,0.00029895739862695336,0.0005958662368357182,0:00:01.766046
77,0.37964656949043274,0:00:18.902502,0.6643139123916626,0.8809016346931458,0.7925518751144409,0.8343945145606995,0.9467613697052002,0.8173830509185791,0.877328097820282,0.23437799513339996,0.5487923622131348,0.32847222685813904,0:00:01.709009
78,0.38868921995162964,0:00:18.164396,0.7260161638259888,0.9099997878074646,0.4466506838798523,0.5991993546485901,0.9885879755020142,0.3948403298854828,0.5643001198768616,0.13852494955062866,0.9552560448646545,0.24196214973926544,0:00:01.499756
79,0.3605634868144989,0:00:19.006149,0.619448184967041,0.9154964089393616,0.5172706246376038,0.6610417366027832,0.9927614331245422,0.4715343713760376,0.6393805146217346,0.15701088309288025,0.9662489295005798,0.2701273560523987,0:00:01.730178
80,0.3599107563495636,0:00:18.436796,1.52811598777771,0.8816471695899963,0.9088537693023682,0.8950437903404236,0.9110974073410034,0.996837854385376,0.9520410895347595,0.5925441384315491,0.04514256492257118,0.08389373868703842,0:00:01.513398
81,0.3695472180843353,0:00:18.066757,1.6438848972320557,0.8622724413871765,0.9072899222373962,0.8842085599899292,0.9080308675765991,0.9990318417549133,0.9513601660728455,0.4130769371986389,0.006689171306788921,0.013165152631700039,0:00:01.463372
82,0.3689553439617157,0:00:18.353579,0.4893912076950073,0.9146820902824402,0.6499121189117432,0.7598941326141357,0.9875620007514954,0.6220844984054565,0.7633315920829773,0.19924341142177582,0.9230870008468628,0.32774484157562256,0:00:01.492046
83,0.3511245548725128,0:00:18.177846,0.5466969609260559,0.9151350259780884,0.5879804491996765,0.7159550189971924,0.9903267025947571,0.5513949990272522,0.7083784341812134,0.17700225114822388,0.9471281170845032,0.2982639968395233,0:00:01.475168
84,0.35119500756263733,0:00:18.738655,0.8242436647415161,0.9179440140724182,0.4119953513145447,0.5687307119369507,0.9976933598518372,0.3529127240180969,0.5213935971260071,0.1350705921649933,0.9919904470443726,0.23776660859584808,0:00:01.541274
85,0.35068562626838684,0:00:19.414263,1.2219105958938599,0.8957335352897644,0.9140515327453613,0.9047998189926147,0.9188825488090515,0.9929524064064026,0.9544826149940491,0.6684871912002563,0.1395072191953659,0.23084017634391785,0:00:01.540756
86,0.3635510206222534,0:00:19.301002,0.6464643478393555,0.9182255864143372,0.5317164063453674,0.6734553575515747,0.9952273964881897,0.4863457977771759,0.6533928513526917,0.1623237431049347,0.9771048426628113,0.27839797735214233,0:00:01.437435
87,0.34492531418800354,0:00:18.450131,0.6925166845321655,0.8873610496520996,0.8890777826309204,0.8882185816764832,0.9373594522476196,0.9406381249427795,0.938995897769928,0.3965429365634918,0.3829270303249359,0.3896160423755646,0:00:01.471414
88,0.3516259491443634,0:00:18.239386,0.5158219933509827,0.9118015766143799,0.6488221883773804,0.7581546306610107,0.9846818447113037,0.6227360963821411,0.7629588842391968,0.19635984301567078,0.9049004316329956,0.32269594073295593,0:00:01.437812
89,0.33768898248672485,0:00:17.858685,0.7351311445236206,0.9188105463981628,0.47215700149536133,0.6237713098526001,0.9973422288894653,0.41950491070747375,0.5905929803848267,0.14789041876792908,0.9890257716178894,0.2573055624961853,0:00:01.494891
90,0.36131760478019714,0:00:19.021372,0.6243752241134644,0.9148672223091125,0.5383761525154114,0.677852988243103,0.9915419220924377,0.4955790936946869,0.6608573794364929,0.16217637062072754,0.9585009813308716,0.2774147689342499,0:00:01.319078
91,0.34763485193252563,0:00:16.883331,0.4698423743247986,0.9088993668556213,0.7229441404342651,0.805326521396637,0.9781513810157776,0.7105934619903564,0.8231770992279053,0.2290751188993454,0.8441871404647827,0.36036351323127747,0:00:01.429105
92,0.3488810658454895,0:00:16.959122,1.0460124015808105,0.8971909284591675,0.9150441884994507,0.9060296416282654,0.9208698272705078,0.9915978312492371,0.9549259543418884,0.664742648601532,0.16354215145111084,0.2625025510787964,0:00:01.436289
93,0.343437522649765,0:00:18.054488,0.5247381925582886,0.8964317440986633,0.8276787400245667,0.8606843948364258,0.9575179815292358,0.8477361798286438,0.8992890119552612,0.29676762223243713,0.6307814121246338,0.4036347270011902,0:00:01.650434
94,0.3368823826313019,0:00:19.284808,0.5046994686126709,0.9123975038528442,0.6573054790496826,0.7641240358352661,0.9849299192428589,0.632067084312439,0.7699974775314331,0.2003706395626068,0.9050623178482056,0.3281029760837555,0:00:01.630401
95,0.34583643078804016,0:00:19.160638,0.7439327239990234,0.9185752868652344,0.47154438495635986,0.6231823563575745,0.9971081614494324,0.4189269244670868,0.5899789929389954,0.14764368534088135,0.9880728721618652,0.256899893283844,0:00:01.526149
96,0.34777989983558655,0:00:18.730676,1.1610913276672363,0.8531484007835388,0.8844385743141174,0.8685117959976196,0.9149245619773865,0.962131679058075,0.9379345178604126,0.24671226739883423,0.12175039201974869,0.16304130852222443,0:00:01.444072
97,0.3566358983516693,0:00:17.766229,0.7203200459480286,0.9163628220558167,0.49797606468200684,0.6452863216400146,0.9941539168357849,0.4494793117046356,0.6190652847290039,0.15271268784999847,0.9740529656410217,0.2640305161476135,0:00:01.438327
98,0.34125256538391113,0:00:17.360217,1.2035127878189087,0.9155038595199585,0.9217126369476318,0.9185977578163147,0.9235416650772095,0.9962123036384583,0.9585015177726746,0.8365995287895203,0.19037356972694397,0.31016671657562256,0:00:01.692588
99,0.34881293773651123,0:00:18.046421,0.5142756700515747,0.9014550447463989,0.8549845218658447,0.8776050806045532,0.9582821726799011,0.8784548044204712,0.9166338443756104,0.34360212087631226,0.6245842576026917,0.4433205723762512,0:00:01.720547
